startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order
201003271,201003283,801000001,R_000142,2,g,
201003271,201003284,801000003,R_000143,,,1.0
201003271,201003285,801000003,R_000144,,,2.0
201003271,201003286,801000003,R_000145,,,3.0
201003271,201003287,801000003,R_000146,,,4.0
201003271,201003288,801000003,R_000147,,,5.0
201003271,201003289,801000003,R_000148,,,6.0
201003271,201003290,801000003,R_000149,,,7.0
201003271,720000000,801000004,R_000150,,,
201003271,640000000,801000005,R_000151,,,
201003291,201003292,801000001,R_000152,100,克,
201003291,201003293,801000001,R_000153,0.083,个,
201003291,201003294,801000001,R_000154,0.083,个,
201003291,201003295,801000001,R_000155,3,克,
201003291,201003296,801000001,R_000156,1,克,
201003291,201003297,801000001,R_000157,按商品说明,,
201003291,201003298,801000001,R_000158,1,克,
201003291,201003299,801000001,R_000159,10,ml,
201003291,201003300,801000003,R_000160,,,1.0
201003291,201003301,801000003,R_000161,,,2.0
201003291,201003302,801000003,R_000162,,,3.0
201003291,201003303,801000003,R_000163,,,4.0
201003291,201003304,801000003,R_000164,,,5.0
201003291,201003305,801000003,R_000165,,,6.0
201003291,201003306,801000003,R_000166,,,7.0
201003291,201003307,801000003,R_000167,,,8.0
201003291,201003308,801000003,R_000168,,,9.0
201003291,720000000,801000004,R_000169,,,
201003291,640000000,801000005,R_000170,,,
201003309,201003310,801000001,R_000171,2,根,
201003309,201003311,801000001,R_000172,100,g,
201003309,201003312,801000001,R_000173,15,g,
201003309,201003313,801000001,R_000174,30,ml,
201003309,201003314,801000001,R_000175,5,g,
201003309,201003315,801000001,R_000176,1,片,
201003309,201003316,801000001,R_000177,1,个,
201003309,201003317,801000001,R_000178,5,ml,
201003309,201003318,801000001,R_000179,2,g,
201003309,201003319,801000003,R_000180,,,1.0
201003309,201003320,801000003,R_000181,,,2.0
201003309,201003321,801000003,R_000182,,,3.0
201003309,201003322,801000003,R_000183,,,4.0
201003309,201003323,801000003,R_000184,,,5.0
201003309,201003324,801000003,R_000185,,,6.0
201003309,201003325,801000003,R_000186,,,7.0
201003309,720000000,801000004,R_000187,,,
201003309,630000000,801000005,R_000188,,,
201003326,201003327,801000001,R_000189,250,g,
201003326,201003328,801000001,R_000190,3,个,
201003326,201003329,801000001,R_000191,2,片,
201003326,201003330,801000001,R_000192,10,g,
201003326,201003331,801000001,R_000193,1,个,
201003326,201003332,801000001,R_000194,5,mg,
201003326,201003333,801000001,R_000195,15,ml,
201003326,201003334,801000001,R_000196,2,片,
201003326,201003335,801000001,R_000197,1,个,
201003326,201003336,801000003,R_000198,,,1.0
201003326,201003337,801000003,R_000199,,,2.0
201003326,201003338,801000003,R_000200,,,3.0
201003326,201003339,801000003,R_000201,,,4.0
201003326,201003340,801000003,R_000202,,,5.0
201003326,201003341,801000003,R_000203,,,6.0
201003326,201003342,801000003,R_000204,,,7.0
201003326,720000000,801000004,R_000205,,,
201003326,630000000,801000005,R_000206,,,
201003343,201003344,801000001,R_000001,500,克,
201003343,201003345,801000001,R_000002,3,片,
201003343,201003346,801000001,R_000003,3,个,
201003343,201003347,801000001,R_000004,6,个,
201003343,201003348,801000001,R_000005,10,克,
201003343,201003349,801000001,R_000006,10,克,
201003343,201003350,801000001,R_000007,2,根,
201003343,201003351,801000001,R_000008,3,克,
201003343,201003352,801000001,R_000009,适量,,
201003343,201003353,801000001,R_000010,适量,,
201003343,201003354,801000001,R_000011,适量,,
201003343,201003355,801000001,R_000012,适量,,
201003343,201003356,801000001,R_000013,适量,,
201003343,201003357,801000001,R_000014,可选,,
201003343,201003358,801000001,R_000015,适量,,
201003343,201003359,801000001,R_000016,适量,,
201003343,201003360,801000001,R_000017,适量,,
201003343,201003361,801000003,R_000018,,,1.0
201003343,201003362,801000003,R_000019,,,2.0
201003343,201003363,801000003,R_000020,,,3.0
201003343,201003364,801000003,R_000021,,,4.0
201003343,201003365,801000003,R_000022,,,5.0
201003343,201003366,801000003,R_000023,,,6.0
201003343,201003367,801000003,R_000024,,,7.0
201003343,720000000,801000004,R_000025,,,
201003343,640000000,801000005,R_000026,,,
201003368,201003369,801000001,R_000027,1000,g,
201003368,201003370,801000001,R_000028,4,个,
201003368,201003371,801000001,R_000029,2,个,
201003368,201003372,801000001,R_000030,1,盒,
201003368,201003373,801000001,R_000031,50,g,
201003368,201003374,801000001,R_000032,5,g,
201003368,201003375,801000001,R_000033,5,g,
201003368,201003376,801000001,R_000034,适量,,
201003368,201003377,801000001,R_000035,250,ml,
201003368,201003378,801000003,R_000036,,,1.0
201003368,201003379,801000003,R_000037,,,2.0
201003368,201003380,801000003,R_000038,,,3.0
201003368,201003381,801000003,R_000039,,,4.0
201003368,201003382,801000003,R_000040,,,5.0
201003368,201003383,801000003,R_000041,,,6.0
201003368,201003384,801000003,R_000042,,,7.0
201003368,201003385,801000003,R_000043,,,8.0
201003368,201003386,801000003,R_000044,,,9.0
201003368,201003387,801000003,R_000045,,,10.0
201003368,720000000,801000004,R_000046,,,
201003368,650000000,801000005,R_000047,,,
201003388,201003389,801000001,R_000048,200,g,
201003388,201003390,801000001,R_000049,300,g,
201003388,201003391,801000001,R_000050,200,g,
201003388,201003392,801000001,R_000051,10,g,
201003388,201003393,801000001,R_000052,5,g,
201003388,201003394,801000001,R_000053,12,g,
201003388,201003395,801000001,R_000054,7,g,
201003388,201003396,801000001,R_000055,6-10,ml,
201003388,201003397,801000001,R_000056,10-15,ml,
201003388,201003398,801000001,R_000057,5,g,
201003388,201003399,801000001,R_000058,15,g,
201003388,201003400,801000003,R_000059,,,1.0
201003388,201003401,801000003,R_000060,,,2.0
201003388,201003402,801000003,R_000061,,,3.0
201003388,201003403,801000003,R_000062,,,4.0
201003388,201003404,801000003,R_000063,,,5.0
201003388,720000000,801000004,R_000064,,,
201003388,630000000,801000005,R_000065,,,
201003405,201003406,801000001,R_000066,3,个,
201003405,201003407,801000001,R_000067,500,克,
201003405,201003408,801000001,R_000068,25,毫升,
201003405,201003409,801000001,R_000069,2,段,
201003405,201003410,801000001,R_000070,2,片,
201003405,201003411,801000001,R_000071,10,克,
201003405,201003412,801000001,R_000072,10,克,
201003405,201003413,801000001,R_000073,适量,,
201003405,201003414,801000001,R_000074,适量,,
201003405,201003415,801000001,R_000075,适量,,
201003405,201003416,801000001,R_000076,7.5,毫升,
201003405,201003417,801000001,R_000077,3,小片,
201003405,201003418,801000001,R_000078,适量,,
201003405,201003419,801000003,R_000079,,,1.0
201003405,201003420,801000003,R_000080,,,2.0
201003405,201003421,801000003,R_000081,,,3.0
201003405,201003422,801000003,R_000082,,,4.0
201003405,201003423,801000003,R_000083,,,5.0
201003405,201003424,801000003,R_000084,,,6.0
201003405,201003425,801000003,R_000085,,,7.0
201003405,720000000,801000004,R_000086,,,
201003405,650000000,801000005,R_000087,,,
201003426,201003427,801000001,R_000088,3,根,
201003426,201003428,801000001,R_000089,200,g,
201003426,201003429,801000001,R_000090,2,g,
201003426,201003430,801000001,R_000091,5,g,
201003426,201003431,801000001,R_000092,30,g,
201003426,201003432,801000001,R_000093,8,g,
201003426,201003433,801000001,R_000094,2,g,
201003426,201003434,801000001,R_000095,25,g,
201003426,201003435,801000001,R_000096,10,g,
201003426,201003436,801000001,R_000097,适量,,
201003426,201003437,801000001,R_000098,适量,,
201003426,201003438,801000001,R_000099,适量,,
201003426,201003439,801000001,R_000100,适量,,
201003426,201003440,801000001,R_000101,适量,,
201003426,201003441,801000001,R_000102,适量,,
201003426,201003442,801000001,R_000103,适量,,
201003426,201003443,801000001,R_000104,适量,,
201003426,201003444,801000001,R_000105,可选替代,,
201003426,201003445,801000003,R_000106,,,1.0
201003426,201003446,801000003,R_000107,,,2.0
201003426,201003447,801000003,R_000108,,,3.0
201003426,201003448,801000003,R_000109,,,4.0
201003426,201003449,801000003,R_000110,,,5.0
201003426,201003450,801000003,R_000111,,,6.0
201003426,201003451,801000003,R_000112,,,7.0
201003426,720000000,801000004,R_000113,,,
201003426,640000000,801000005,R_000114,,,
201003452,201003453,801000001,R_000115,20cm*6cm*5cm,块,
201003452,201003454,801000001,R_000116,1,朵,
201003452,201003455,801000001,R_000117,5,ml,
201003452,201003456,801000001,R_000118,8,g,
201003452,201003457,801000001,R_000119,1,g,
201003452,201003458,801000001,R_000120,1,g,
201003452,201003459,801000001,R_000121,10,g,
201003452,201003460,801000001,R_000122,2,片,
201003452,201003461,801000001,R_000123,2,朵,
201003452,201003462,801000001,R_000124,适量,,
201003452,201003463,801000003,R_000125,,,1.0
201003452,201003464,801000003,R_000126,,,2.0
201003452,201003465,801000003,R_000127,,,3.0
201003452,201003466,801000003,R_000128,,,4.0
201003452,201003467,801000003,R_000129,,,5.0
201003452,201003468,801000003,R_000130,,,6.0
201003452,720000000,801000004,R_000131,,,
201003452,630000000,801000005,R_000132,,,
201003469,201003470,801000001,R_000133,300,g,
201003469,201003471,801000001,R_000134,50,g,
201003469,201003472,801000001,R_000135,30,g,
201003469,201003473,801000001,R_000136,3-4,瓣,
201003469,201003474,801000001,R_000137,10,g,
201003469,201003475,801000001,R_000138,10,g,
201003469,201003476,801000001,R_000139,5,g,
201003469,201003477,801000001,R_000140,40,g,
201003469,201003478,801000001,R_000141,40,g,
201003469,201003479,801000001,R_000142,20,ml,
201003469,201003480,801000001,R_000143,8,g,
201003469,201003481,801000001,R_000144,5,g,
201003469,201003482,801000001,R_000145,5,ml,
201003469,201003483,801000001,R_000146,210,g,
201003469,201003484,801000001,R_000147,70,g,
201003469,201003485,801000001,R_000148,5,g,
201003469,201003486,801000001,R_000149,1000,ml,
201003469,201003487,801000003,R_000150,,,1.0
201003469,201003488,801000003,R_000151,,,2.0
201003469,201003489,801000003,R_000152,,,3.0
201003469,201003490,801000003,R_000153,,,4.0
201003469,201003491,801000003,R_000154,,,5.0
201003469,201003492,801000003,R_000155,,,6.0
201003469,201003493,801000003,R_000156,,,7.0
201003469,201003494,801000003,R_000157,,,8.0
201003469,201003495,801000003,R_000158,,,9.0
201003469,720000000,801000004,R_000159,,,
201003469,640000000,801000005,R_000160,,,
201003496,201003497,801000001,R_000161,2,个,
201003496,201003498,801000001,R_000162,5,粒,
201003496,201003499,801000001,R_000163,2,片,
201003496,201003500,801000001,R_000164,2,颗,
201003496,201003501,801000001,R_000165,2,瓣,
201003496,201003502,801000001,R_000166,150,ml,
201003496,201003503,801000001,R_000167,15,ml,
201003496,201003504,801000001,R_000168,45,ml,
201003496,201003505,801000001,R_000169,1.5,g,
201003496,201003506,801000001,R_000170,15,ml,
201003496,201003507,801000001,R_000171,15,ml,
201003496,201003508,801000001,R_000172,5,ml,
201003496,201003509,801000003,R_000173,,,1.0
201003496,201003510,801000003,R_000174,,,2.0
201003496,201003511,801000003,R_000175,,,3.0
201003496,201003512,801000003,R_000176,,,4.0
201003496,201003513,801000003,R_000177,,,5.0
201003496,201003514,801000003,R_000178,,,6.0
201003496,201003515,801000003,R_000179,,,7.0
201003496,201003516,801000003,R_000180,,,8.0
201003496,201003517,801000003,R_000181,,,9.0
201003496,201003518,801000003,R_000182,,,10.0
201003496,720000000,801000004,R_000183,,,
201003496,630000000,801000005,R_000184,,,
201003519,201003520,801000001,R_000185,300,g,
201003519,201003521,801000001,R_000186,20,g,
201003519,201003522,801000001,R_000187,10,ml,
201003519,201003523,801000001,R_000188,30,ml,
201003519,201003524,801000001,R_000189,15,g,
201003519,201003525,801000001,R_000190,10,ml,
201003519,201003526,801000001,R_000191,10,ml,
201003519,201003527,801000001,R_000192,5,ml,
201003519,201003528,801000001,R_000193,1,个,
201003519,201003529,801000001,R_000194,2,粒,
201003519,201003530,801000001,R_000195,2,片,
201003519,201003531,801000003,R_000196,,,1.0
201003519,201003532,801000003,R_000197,,,2.0
201003519,201003533,801000003,R_000198,,,3.0
201003519,201003534,801000003,R_000199,,,4.0
201003519,201003535,801000003,R_000200,,,5.0
201003519,201003536,801000003,R_000201,,,6.0
201003519,720000000,801000004,R_000202,,,
201003519,640000000,801000005,R_000203,,,
201003537,201003538,801000001,R_000204,250,g,
201003537,201003539,801000001,R_000205,2,个,
201003537,201003540,801000001,R_000206,20,g,
201003537,201003541,801000001,R_000207,30,g,
201003537,201003542,801000001,R_000208,10,g,
201003537,201003543,801000001,R_000209,5,g,
201003537,201003544,801000001,R_000210,3,g,
201003537,201003545,801000001,R_000211,15,g,
201003537,201003546,801000001,R_000212,3,g,
201003537,201003547,801000001,R_000213,2,个,
201003537,201003548,801000001,R_000214,20,g,
201003537,201003549,801000001,R_000215,80,ml,
201003537,201003550,801000003,R_000216,,,1.0
201003537,201003551,801000003,R_000217,,,2.0
201003537,201003552,801000003,R_000218,,,3.0
201003537,720000000,801000004,R_000219,,,
201003537,630000000,801000005,R_000220,,,
201003553,201003554,801000001,R_000001,750,g,
201003553,201003555,801000001,R_000002,300,g,
201003553,201003556,801000001,R_000003,30,g,
201003553,201003557,801000001,R_000004,25,g,
201003553,201003558,801000001,R_000005,25,g,
201003553,201003559,801000001,R_000006,10,g,
201003553,201003560,801000001,R_000007,5,g,
201003553,201003561,801000001,R_000008,5,g,
201003553,201003562,801000001,R_000009,5,g,
201003553,201003563,801000001,R_000010,5,g,
201003553,201003564,801000001,R_000011,10,g,
201003553,201003565,801000001,R_000012,5,g,
201003553,201003566,801000001,R_000013,5,g,
201003553,201003567,801000001,R_000014,5,g,
201003553,201003568,801000003,R_000015,,,1.0
201003553,201003569,801000003,R_000016,,,2.0
201003553,201003570,801000003,R_000017,,,3.0
201003553,201003571,801000003,R_000018,,,4.0
201003553,201003572,801000003,R_000019,,,5.0
201003553,201003573,801000003,R_000020,,,6.0
201003553,201003574,801000003,R_000021,,,7.0
201003553,720000000,801000004,R_000022,,,
201003553,630000000,801000005,R_000023,,,
201003575,201003576,801000001,R_000024,500,g,
201003575,201003577,801000001,R_000025,2,个,
201003575,201003578,801000001,R_000026,2,个,
201003575,201003579,801000001,R_000027,适量,,
201003575,201003580,801000001,R_000028,适量,,
201003575,201003581,801000001,R_000029,适量,,
201003575,201003582,801000001,R_000030,4,片,
201003575,201003583,801000001,R_000031,适量,,
201003575,201003584,801000001,R_000032,适量,,
201003575,201003585,801000001,R_000033,300,g,
201003575,201003586,801000001,R_000034,3,g,
201003575,201003587,801000001,R_000035,180,ml,
201003575,201003588,801000003,R_000036,,,1.0
201003575,201003589,801000003,R_000037,,,2.0
201003575,201003590,801000003,R_000038,,,3.0
201003575,201003591,801000003,R_000039,,,4.0
201003575,201003592,801000003,R_000040,,,5.0
201003575,201003593,801000003,R_000041,,,6.0
201003575,201003594,801000003,R_000042,,,7.0
201003575,201003595,801000003,R_000043,,,8.0
201003575,201003596,801000003,R_000044,,,9.0
201003575,720000000,801000004,R_000045,,,
201003575,640000000,801000005,R_000046,,,
201003597,201003598,801000001,R_000047,150,g,
201003597,201003599,801000001,R_000048,100,g,
201003597,201003600,801000001,R_000049,1,个,
201003597,201003601,801000001,R_000050,500,ml,
201003597,201003602,801000001,R_000051,5,g,
201003597,201003603,801000001,R_000052,100,g,
201003597,201003604,801000001,R_000053,5,ml,
201003597,201003605,801000001,R_000054,5,g,
201003597,201003606,801000001,R_000055,5,g,
201003597,201003607,801000001,R_000056,2,g,
201003597,201003608,801000001,R_000057,20,g,
201003597,201003609,801000001,R_000058,2,ml,
201003597,201003610,801000003,R_000059,,,1.0
201003597,201003611,801000003,R_000060,,,2.0
201003597,201003612,801000003,R_000061,,,3.0
201003597,201003613,801000003,R_000062,,,4.0
201003597,201003614,801000003,R_000063,,,5.0
201003597,201003615,801000003,R_000064,,,6.0
201003597,201003616,801000003,R_000065,,,7.0
201003597,201003617,801000003,R_000066,,,8.0
201003597,201003618,801000003,R_000067,,,9.0
201003597,201003619,801000003,R_000068,,,10.0
201003597,720000000,801000004,R_000069,,,
201003597,640000000,801000005,R_000070,,,
201003620,201003621,801000001,R_000071,25,g,
201003620,201003622,801000001,R_000072,500,g,
201003620,201003623,801000001,R_000073,4,个,
201003620,201003624,801000001,R_000074,15,ml,
201003620,201003625,801000001,R_000075,75,ml,
201003620,201003626,801000001,R_000076,35,ml,
201003620,201003627,801000001,R_000077,25,g,
201003620,201003628,801000001,R_000078,2,片,
201003620,201003629,801000001,R_000079,1,颗,
201003620,201003630,801000001,R_000080,20,g,
201003620,201003631,801000001,R_000081,6,g,
201003620,201003632,801000001,R_000082,6,g,
201003620,201003633,801000001,R_000083,根据个人食量决定,,
201003620,201003634,801000003,R_000084,,,1.0
201003620,201003635,801000003,R_000085,,,2.0
201003620,201003636,801000003,R_000086,,,3.0
